path_id,link_id,number_of_slices
602,81,24
603,23,14
603,48,14
603,49,14
606,87,8
607,88,22
608,87,18
610,87,4
611,88,16
612,87,10
614,87,22
615,88,12
616,87,10
618,87,18
619,88,16
620,87,8
622,87,20
623,88,8
624,87,22
626,87,20
627,88,10
628,87,4
642,41,20
646,41,16
650,41,8
654,38,4
662,36,22
662,61,22
666,36,6
670,36,4
674,85,8
686,42,10
694,12,14
695,2,10
695,10,10
695,14,10
695,46,10
695,79,10
695,96,10
695,98,10
697,2,6
697,10,6
697,14,6
697,46,6
697,79,6
697,96,6
697,98,6
698,12,18
699,2,6
699,10,6
699,14,6
699,46,6
699,79,6
699,96,6
699,98,6
701,2,12
701,9,12
701,10,12
701,13,12
701,14,12
701,46,12
702,12,12
702,79,12
702,97,12
703,2,18
703,9,18
703,10,18
703,13,18
703,14,18
703,46,18
705,2,18
705,9,18
705,10,18
705,13,18
705,14,18
705,46,18
706,12,4
706,79,4
706,98,4
707,2,20
707,10,20
707,14,20
707,46,20
707,96,20
709,2,4
709,10,4
709,14,4
709,46,4
709,96,4
710,12,20
710,79,20
710,98,20
711,2,6
711,10,6
711,14,6
711,46,6
711,96,6
713,2,20
713,10,20
713,14,20
713,46,20
713,96,20
714,12,20
714,79,20
714,98,20
715,2,8
715,10,8
715,14,8
715,46,8
715,96,8
717,2,16
717,10,16
717,14,16
717,46,16
717,96,16
718,12,8
718,79,8
719,2,22
719,10,22
719,14,22
719,46,22
719,96,22
719,98,22
721,2,12
721,10,12
721,14,12
721,46,12
721,96,12
721,98,12
722,12,12
722,79,12
723,2,12
723,10,12
723,14,12
723,46,12
723,96,12
723,98,12
725,12,18
725,79,18
725,96,18
725,98,18
726,2,16
726,10,16
726,14,16
726,46,16
727,12,4
727,79,4
727,96,4
727,98,4
729,12,12
729,79,12
729,96,12
729,98,12
730,2,24
730,10,24
730,14,24
730,46,24
731,12,14
731,79,14
731,96,14
731,98,14
733,12,10
733,79,10
733,96,10
733,98,10
734,2,20
734,10,20
734,14,20
734,46,20
735,12,6
735,79,6
735,96,6
735,98,6
743,49,6
743,63,6
743,64,6
743,87,6
743,89,6
750,63,20
754,63,16
757,2,8
757,10,8
757,12,8
757,14,8
757,79,8
757,96,8
757,98,8
758,46,16
759,2,4
759,10,4
759,12,4
759,14,4
759,79,4
759,96,4
759,98,4
761,2,8
761,10,8
761,12,8
761,14,8
761,79,8
761,96,8
761,98,8
762,10,10
763,2,8
763,12,8
763,14,8
763,46,8
763,79,8
763,96,8
763,98,8
765,2,22
765,12,22
765,14,22
765,46,22
765,79,22
765,96,22
765,98,22
766,10,4
767,2,16
767,12,16
767,14,16
767,46,16
767,79,16
767,96,16
767,98,16
768,103,4
770,103,22
771,0,24
771,1,24
771,7,24
771,60,24
772,103,6
783,17,18
783,18,18
783,24,18
783,25,18
783,44,18
783,53,18
783,54,18
783,80,18
786,72,6
787,17,8
787,18,8
787,24,8
787,25,8
787,44,8
787,53,8
787,54,8
787,80,8
791,17,14
791,18,14
791,24,14
791,25,14
791,44,14
791,53,14
791,54,14
791,80,14
795,17,10
795,18,10
795,24,10
795,25,10
795,44,10
795,53,10
795,54,10
795,80,10
803,23,12
803,48,12
803,81,12
803,88,12
816,60,10
816,62,10
818,60,18
818,62,18
820,60,24
820,62,24
822,60,12
822,62,12
824,60,22
824,62,22
826,60,22
826,62,22
831,7,12
831,31,12
831,55,12
831,93,12
840,60,6
842,61,20
844,61,14
846,61,8
850,22,4
850,35,4
850,36,4
850,61,4
854,62,18
858,64,4
862,64,10
864,64,8
866,64,14
868,64,16
870,64,12
870,89,12
872,64,24
872,89,24
874,64,10
874,89,10
876,67,24
878,67,6
880,66,10
882,66,8
884,66,18
886,66,8
888,66,12
890,66,4
892,89,24
894,89,18
895,90,6
897,90,10
898,89,4
899,90,10
901,90,16
902,89,18
903,90,10
905,90,20
906,89,20
907,90,16
909,90,10
910,89,4
911,90,14
913,90,12
914,89,6
915,90,12
917,90,14
918,89,6
919,90,14
921,90,12
922,89,14
923,90,12
925,90,24
926,89,20
927,90,22
930,89,20
931,90,14
934,89,24
935,90,14
939,90,24
943,90,18
945,90,4
946,65,22
947,89,4
947,91,4
950,65,8
954,65,12
958,93,16
966,80,12
970,80,8
974,80,24
978,79,4
982,79,14
990,97,12
994,97,8
998,97,22
1002,84,14
1006,91,12
1010,91,22
1014,91,14
1018,96,6
1022,93,6
1032,100,4
1034,60,16
1040,42,6
1042,69,14
1048,43,12
1058,43,16
1064,80,18
1066,74,10
1072,74,6
1073,71,4
1073,73,4
1073,102,4
1073,104,4
1073,105,4
1080,84,14
1080,100,14
